date_of_encashment,name_of_political_party,bond_number,denominations
18-Apr-23,BHARATIYA JANATA PARTY,9467,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9485,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2447,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2439,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2437,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9483,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2409,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2425,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2435,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9497,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2403,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9491,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2407,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2423,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9495,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2411,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9493,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2429,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9481,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2445,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9471,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2413,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2401,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9469,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2449,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9475,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2427,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2419,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2431,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9477,1000000
18-Apr-23,BHARATIYA JANATA PARTY,2421,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9479,1000000
18-Apr-23,BHARATIYA JANATA PARTY,9463,1000000
18-Apr-23,JANATA DAL ( SECULAR ),12974,10000000
18-Apr-23,JANATA DAL ( SECULAR ),12970,10000000
18-Apr-23,JANATA DAL ( SECULAR ),12976,10000000
18-Apr-23,JANATA DAL ( SECULAR ),12972,10000000
18-Apr-23,JANATA DAL ( SECULAR ),12978,10000000
18-Apr-23,JANATA DAL ( SECULAR ),12979,10000000
18-Apr-23,JANATA DAL ( SECULAR ),12977,10000000
18-Apr-23,JANATA DAL ( SECULAR ),12975,10000000
18-Apr-23,JANATA DAL ( SECULAR ),12973,10000000
18-Apr-23,JANATA DAL ( SECULAR ),12971,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14329,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14325,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14323,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14321,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14327,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14472,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14476,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14468,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14482,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14480,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14474,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14470,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14486,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14478,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14484,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14545,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14549,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14547,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14506,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14508,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14516,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14512,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14514,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14518,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14520,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14522,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14504,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14510,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14553,10000000
18-Apr-23,JANATA DAL ( SECULAR ),14551,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12717,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,11691,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12721,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12725,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,11689,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12719,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12723,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,11693,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,11695,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,11697,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13708,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13772,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13798,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13714,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13718,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13716,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13782,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13704,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13710,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13696,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14926,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13752,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13720,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13734,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13738,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13768,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13794,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13796,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13800,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14928,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13778,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13742,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14936,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13694,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13740,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13780,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13748,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14930,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13732,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13774,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13728,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13726,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13776,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13750,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13790,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13766,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14934,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13724,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13730,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13702,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13722,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13746,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14932,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13792,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13706,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13764,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13712,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13744,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13770,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13736,10000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14585,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14583,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14581,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14577,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14579,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14586,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14590,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14588,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14584,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14592,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14587,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14589,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14595,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14593,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14591,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14614,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14610,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14612,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14604,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14608,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14618,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14616,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14606,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14617,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14631,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14619,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14627,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14621,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14623,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14629,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14625,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14032,1000000
19-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14034,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,11666,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,11668,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,11674,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,11672,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12729,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,11670,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12727,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12733,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12735,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12731,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12739,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12741,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12737,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12745,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,12743,10000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14641,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14639,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14643,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14655,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14657,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14635,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14651,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14659,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14649,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14645,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14653,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14637,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14647,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14633,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14661,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14654,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14656,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14658,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14650,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14652,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14671,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14667,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14669,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14665,1000000
20-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14663,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12748,10000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12734,10000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12746,10000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12730,10000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12740,10000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12738,10000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12744,10000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12736,10000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12742,10000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12732,10000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12728,10000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14626,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14628,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14624,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14642,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14644,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14646,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14638,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14640,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14648,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14632,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14634,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14636,1000000
20-Apr-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",14630,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,13650,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14031,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14049,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14045,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14043,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14047,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14055,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14057,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14059,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14051,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14053,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14666,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14668,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14664,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14662,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14660,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14060,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14064,1000000
21-Apr-23,ALL INDIA TRINAMOOL CONGRESS,14062,1000000
24-Apr-23,BHARATIYA JANATA PARTY,3694,10000000
24-Apr-23,BHARATIYA JANATA PARTY,1032,10000000
24-Apr-23,BHARATIYA JANATA PARTY,1031,10000000
24-Apr-23,BHARATIYA JANATA PARTY,1029,10000000
24-Apr-23,BHARATIYA JANATA PARTY,7336,1000000
24-Apr-23,BHARATIYA JANATA PARTY,7334,1000000
26-Apr-23,ALL INDIA TRINAMOOL CONGRESS,29619,100000
26-Apr-23,ALL INDIA TRINAMOOL CONGRESS,29620,100000
26-Apr-23,ALL INDIA TRINAMOOL CONGRESS,29621,100000
26-Apr-23,ALL INDIA TRINAMOOL CONGRESS,29622,100000
26-Apr-23,ALL INDIA TRINAMOOL CONGRESS,29624,100000
26-Apr-23,ALL INDIA TRINAMOOL CONGRESS,9946,10000
26-Apr-23,ALL INDIA TRINAMOOL CONGRESS,9954,10000
26-Apr-23,ALL INDIA TRINAMOOL CONGRESS,9948,10000
26-Apr-23,ALL INDIA TRINAMOOL CONGRESS,9952,10000
26-Apr-23,ALL INDIA TRINAMOOL CONGRESS,9950,10000
7-Jul-23,BIJU JANATA DAL,13910,10000000
7-Jul-23,BIJU JANATA DAL,13914,10000000
7-Jul-23,BIJU JANATA DAL,13922,10000000
7-Jul-23,BIJU JANATA DAL,13926,10000000
7-Jul-23,BIJU JANATA DAL,13940,10000000
7-Jul-23,BIJU JANATA DAL,13942,10000000
7-Jul-23,BIJU JANATA DAL,13928,10000000
7-Jul-23,BIJU JANATA DAL,13948,10000000
7-Jul-23,BIJU JANATA DAL,13920,10000000
7-Jul-23,BIJU JANATA DAL,13932,10000000
7-Jul-23,BIJU JANATA DAL,13936,10000000
7-Jul-23,BIJU JANATA DAL,13902,10000000
7-Jul-23,BIJU JANATA DAL,13904,10000000
7-Jul-23,BIJU JANATA DAL,13916,10000000
7-Jul-23,BIJU JANATA DAL,13934,10000000
7-Jul-23,BIJU JANATA DAL,13946,10000000
7-Jul-23,BIJU JANATA DAL,13950,10000000
7-Jul-23,BIJU JANATA DAL,13906,10000000
7-Jul-23,BIJU JANATA DAL,13952,10000000
7-Jul-23,BIJU JANATA DAL,13896,10000000
7-Jul-23,BIJU JANATA DAL,13898,10000000
7-Jul-23,BIJU JANATA DAL,13908,10000000
7-Jul-23,BIJU JANATA DAL,13944,10000000
7-Jul-23,BIJU JANATA DAL,13894,10000000
7-Jul-23,BIJU JANATA DAL,13918,10000000
7-Jul-23,BIJU JANATA DAL,13924,10000000
7-Jul-23,BIJU JANATA DAL,13930,10000000
7-Jul-23,BIJU JANATA DAL,13938,10000000
7-Jul-23,BIJU JANATA DAL,13900,10000000
7-Jul-23,BIJU JANATA DAL,13912,10000000
7-Jul-23,BIJU JANATA DAL,13870,10000000
7-Jul-23,BIJU JANATA DAL,13880,10000000
7-Jul-23,BIJU JANATA DAL,13884,10000000
7-Jul-23,BIJU JANATA DAL,13862,10000000
7-Jul-23,BIJU JANATA DAL,13882,10000000
7-Jul-23,BIJU JANATA DAL,13890,10000000
7-Jul-23,BIJU JANATA DAL,13892,10000000
7-Jul-23,BIJU JANATA DAL,13860,10000000
7-Jul-23,BIJU JANATA DAL,13856,10000000
7-Jul-23,BIJU JANATA DAL,13864,10000000
7-Jul-23,BIJU JANATA DAL,13868,10000000
7-Jul-23,BIJU JANATA DAL,13876,10000000
7-Jul-23,BIJU JANATA DAL,13854,10000000
7-Jul-23,BIJU JANATA DAL,13886,10000000
7-Jul-23,BIJU JANATA DAL,13888,10000000
7-Jul-23,BIJU JANATA DAL,13878,10000000
7-Jul-23,BIJU JANATA DAL,13866,10000000
7-Jul-23,BIJU JANATA DAL,13872,10000000
7-Jul-23,BIJU JANATA DAL,13858,10000000
7-Jul-23,BIJU JANATA DAL,13874,10000000
10-Jul-23,BHARATIYA JANATA PARTY,13182,10000000
10-Jul-23,BHARATIYA JANATA PARTY,13194,10000000
10-Jul-23,BHARATIYA JANATA PARTY,13192,10000000
10-Jul-23,BHARATIYA JANATA PARTY,13188,10000000
10-Jul-23,BHARATIYA JANATA PARTY,13176,10000000
10-Jul-23,BHARATIYA JANATA PARTY,13180,10000000
10-Jul-23,BHARATIYA JANATA PARTY,13186,10000000
10-Jul-23,BHARATIYA JANATA PARTY,13184,10000000
10-Jul-23,BHARATIYA JANATA PARTY,13178,10000000
10-Jul-23,BHARATIYA JANATA PARTY,13190,10000000
10-Jul-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",7384,1000000
10-Jul-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",7382,1000000
10-Jul-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",7386,1000000
10-Jul-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",7388,1000000
10-Jul-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",7380,1000000
10-Jul-23,TELUGU DESAM PARTY,7358,1000000
10-Jul-23,TELUGU DESAM PARTY,7356,1000000
10-Jul-23,TELUGU DESAM PARTY,7352,1000000
10-Jul-23,TELUGU DESAM PARTY,7350,1000000
10-Jul-23,TELUGU DESAM PARTY,7354,1000000
11-Jul-23,AAM AADMI PARTY,12749,10000000
11-Jul-23,AAM AADMI PARTY,12751,10000000
11-Jul-23,AAM AADMI PARTY,12779,10000000
11-Jul-23,AAM AADMI PARTY,12777,10000000
11-Jul-23,AAM AADMI PARTY,14670,1000000
11-Jul-23,AAM AADMI PARTY,14672,1000000
11-Jul-23,AAM AADMI PARTY,14682,1000000
11-Jul-23,AAM AADMI PARTY,14684,1000000
11-Jul-23,AAM AADMI PARTY,14676,1000000
11-Jul-23,AAM AADMI PARTY,14686,1000000
11-Jul-23,AAM AADMI PARTY,14688,1000000
11-Jul-23,AAM AADMI PARTY,14674,1000000
11-Jul-23,AAM AADMI PARTY,14678,1000000
11-Jul-23,AAM AADMI PARTY,14680,1000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15124,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15040,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15064,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15092,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15116,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15142,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15110,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15082,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15066,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15108,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15032,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15106,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15140,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15038,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15122,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15126,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15114,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15030,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15130,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15086,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15036,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15098,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15100,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15118,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15088,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15144,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15104,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15136,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15138,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15132,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15094,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15102,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15120,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15112,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15090,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15096,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15146,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15084,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15028,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15062,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15128,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15034,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15134,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,12755,10000000
11-Jul-23,ALL INDIA TRINAMOOL CONGRESS,12753,10000000
11-Jul-23,BIJU JANATA DAL,15029,10000000
11-Jul-23,BIJU JANATA DAL,15033,10000000
11-Jul-23,BIJU JANATA DAL,15031,10000000
11-Jul-23,BIJU JANATA DAL,15037,10000000
11-Jul-23,BIJU JANATA DAL,15035,10000000
11-Jul-23,BIJU JANATA DAL,15027,10000000
11-Jul-23,BIJU JANATA DAL,15039,10000000
11-Jul-23,BIJU JANATA DAL,180,1000000
11-Jul-23,BIJU JANATA DAL,115,1000000
11-Jul-23,BIJU JANATA DAL,176,1000000
11-Jul-23,BIJU JANATA DAL,157,1000000
11-Jul-23,BIJU JANATA DAL,150,1000000
12-Jul-23,ALL INDIA TRINAMOOL CONGRESS,15054,10000000
